author/fastFollowersCount,favourites_count,followers_count,author/following,name,uid,listed_count,author/userName,content,createdb,favoritecount,viewCount,retweetcount,replycount,quoteCount,bookmarkCount,media,place,avatar,Pi,Ei,Ni,PZ,DG,NCI,infu
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"During Trump's entire first term, How many US citizens?did he have arrested by the military?simply because?they disagreed with him?

ANSWER: Zero.",2024/10/29 23:54,41631,1060068,7290,10429,591,466,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,9,11,85,40,74,46,84
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"Kamala in her closing argument?is lying?to her audience. She is claiming that Trump?intends to use the US Military?against those who ""disagree with him.""?This is because?he wanted to use the?Insurrection Act?to stop?BLM protesters from burning cities.

https://t.co/MqUK1zyNdy",2024/10/29 23:52,41203,1053093,7055,10400,578,464,https://pbs.twimg.com/amplify_video_thumb/1851410241289670657/img/YCWtglPx5tLL7EUh.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,77,5,49,44,57,92,85
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,Trump is closing in on 70. https://t.co/xwgxOgSgpy,2024/10/29 23:43,40919,1023875,6962,10341,567,460,https://pbs.twimg.com/media/GbGHOfNWgAARq1Q.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,61,93,47,76,54,29,72
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,Trump is LEADING the national polls.  In 2016 he trailed Hillary by 3 in the national polls.,2024/10/29 20:48,40577,1017275,6898,10319,566,458,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,35,38,65,70,34,39,92
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"BIG WIN! - Trump��s team celebrates as Harris concedes North Carolina battleground, pulling funds amid strong early GOP voter turnout, a big shift from 2020��s tight race. https://t.co/Z4Mze4ZS1R",2024/10/29 20:30,40190,1011355,6852,10309,564,457,https://pbs.twimg.com/media/GbFa6QgXoAAKibD.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,82,97,54,60,71,56,98
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"If Trump is up 2.5% nationally in this poll, he is really up 5 points where it counts.",2024/10/29 20:20,40096,1007516,6813,10297,562,455,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,27,93,6,45,69,9,19
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,Why are the betting markets so sure Trump will win?,2024/10/29 16:28,39955,1001510,6781,10292,561,454,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,6,49,59,0,16,36,0
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,Trump is closing in on 67% Polymarket. :-) https://t.co/7Bah15OjKy,2024/10/29 14:45,39546,977574,6765,10222,561,450,https://pbs.twimg.com/media/GbEMGVnW8AM14zg.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,93,69,49,19,39,64,36
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"WOW: TRUMP LEADING IN NEW HAMPSHIRE! A new poll shows President Trump ahead of Kamala Harris in a state Republicans haven��t won in nearly 25 years.

��There��s a reason Kamala Harris has been spending money in New Hampshire. She��s on defense and knows President Trump is on the path",2024/10/29 13:32,39282,972620,6719,10212,560,449,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,84,86,11,65,24,93,19
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"If Donald Trump gets anywhere close to 30% of the black male vote, this is going to be a landslide.",2024/10/29 12:56,39110,969402,6647,10207,559,449,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,34,30,79,37,67,44,49
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"NY IN PLAY - Trump supporters declare New York a battleground after massive MSG rally: ��We Are the Majority!��

��No, absolutely not, because we are the majority, even though the news often tries to tell us we are not.�� �� Trump supporter Melissa Elsner

At Madison Square Garden,",2024/10/29 12:51,38787,961719,6597,10191,559,448,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,3,84,12,53,20,14,76
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"MSNBC BACKLASH! - Jewish Trump supporters are speaking out after MSNBC compared Trump��s rally at Madison Square Garden to a Nazi event in 1939, calling it ��chilling�� and stirring a wave of reactions.

��Please explain to all of us Orthodox Jewish Trump supporters (the vast",2024/10/29 9:22,38732,959276,6588,10184,558,448,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,40,58,69,0,5,55,43
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,Trump continues to surge on the betting markets.  Can he reach 70% by election day? https://t.co/tmdDXnVkaq,2024/10/29 8:41,38563,956299,6542,10174,557,447,https://pbs.twimg.com/media/GbC4tZEXoAEOCv6.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,80,0,41,20,73,89,94
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,What will you do when it is announced that Trump has won?,2024/10/29 0:40,38440,953397,6509,10159,557,445,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,77,90,13,49,54,72,36
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"Due to Democrat over-sampling and?Trump supporter non-response bias, ""tied"" national polls actually represents a three to five point?Trump advantage.  

For example,?Hillary Clinton led by 3 points?on Election Day in 2016?and lost.  Biden led by 7.2 points  on election day and",2024/10/29 0:35,29172,635294,5884,3444,285,369,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,72,99,28,73,90,49,23
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,Don't you think Jeff Bezos would have endorsed Kamala Harris if he thought she had any chance of winning?  Why is he talking about hiring "pro-Trump writers" if Trump is going to lose?  Don't you think Jeff Bezos has better inside info than the rest of us?,2024/10/28 23:09,29081,631046,5867,3426,285,368,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,89,3,37,88,43,22,2
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"AXIOS admitted that the ESTABLISHMENT MEDIA's control over election narratives has ""shattered"" in 2024, acknowledging that trust in mainstream news is at an all-time low. TRUMP's appearance on ROGAN's podcast reached more viewers than traditional media could dream of. #TrustShift https://t.co/Ukc4vgQDJd",2024/10/28 20:00,28340,622241,5750,3379,278,363,https://pbs.twimg.com/media/GbAKhHOXgAAykwE.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,13,42,38,2,28,84,44
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"DEBRA LEA INTERVIEW! - ""Debra Lea (@thedebralea), Gen-Z Trump supporter's video from the Madison Square Garden Rally went viral with over 30 million views!""  

Now we get her take on what it was like to be there in-person with the #MAGA family! Let's go! https://t.co/k4uMncSeJi",2024/10/28 17:39,28254,619593,5724,3373,277,362,https://pbs.twimg.com/amplify_video_thumb/1850954569330683904/img/AIty335Hrq_Qx3hD.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,92,72,29,8,73,92,61
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,Either God is behind a Trump victory or we are extremely extremely lucky because everything is breaking our way.,2024/10/28 16:31,27912,575353,5632,3333,268,339,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,91,66,79,81,95,63,79
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,The stock market clearly thinks the Trump is going to win. https://t.co/TIrjHF0elM,2024/10/28 16:16,26967,563638,5524,3228,261,335,https://pbs.twimg.com/media/Ga_XR3_aAAAqWOK.png,,https://pbs.twimg.com/profile_banners/17980523/1723738910,89,67,95,14,75,91,60
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"Just imagine the Trump presidency with a great vice president, an excellent cabinet, no neocon plants in his administration, no Paul Ryan, no Mitch McConnell and no Russiagate!",2024/10/28 15:50,26785,559279,5492,3219,260,335,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,82,19,79,99,34,50,60
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"Wow, Trump is really leading New Hampshire?",2024/10/28 15:36,25749,550341,5307,3165,255,330,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,54,91,10,86,74,4,17
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"TONY HINCHCLIFFE faced backlash after his comment labeling PUERTO RICO a ""floating island of garbage"" during a rally for DONALD TRUMP. He accused Democrats like ALEXANDRIA OCASIO-CORTEZ of lacking humor, insisting, ""I love Puerto Rico."" #NoSenseOfHumor

TRUMP's campaign distanced https://t.co/iXtc5mpZqK",2024/10/28 14:30,25533,541937,5272,3153,255,330,https://pbs.twimg.com/media/Ga--8DMW8AAGYNQ.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,100,56,42,55,21,97,22
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"The news media is calling?Trump's Madison Square Garden massive?gathering of patriots ""a hate rally.""  And yet,?they have no problem with?Kamala Harris?and Tim Walz?and Hillary Clinton?calling more than half of all Americans Nazis. #hypocites",2024/10/28 13:56,25471,536130,5259,3106,254,329,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,45,99,9,10,60,39,11
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"The Trump Campaign quickly?disavowed?the cringeworthy comments?of comedian #Hinchcliffe.?I'm still waiting for the Kamala campaign?to disavow the fact?that Hillary Clinton called?more than half of all Americans Nazis!

Not only did they not disavow her, they agreed with her!",2024/10/28 13:44,25327,532807,5217,3090,253,328,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,84,4,46,32,32,89,89
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,Trump SURGING after his MSG rally! https://t.co/ujp5AryVXD,2024/10/28 13:37,25241,529831,5191,3075,252,328,https://pbs.twimg.com/media/Ga-yz89WsAAFNcf.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,100,2,74,53,54,56,100
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"The mainstream media is very bent this morning?that speakers at the Trump rally would dare?attack?Kamala Harris.?Well,?I don't think anything was said?that was worse than?calling every Trump supporter a Nazi, do you??The absolute hypocrisy of the left?always astounds me.",2024/10/28 12:13,24487,519749,5065,3065,248,322,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,5,0,4,27,22,16,3
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"LIZ CHENEY criticized JEFF BEZOS for not endorsing KAMALA HARRIS, claiming it's ""fear"" of DONALD TRUMP. CHENEY added, ""I canceled my subscription to the WASHINGTON POST."" The paper��s non-endorsement is its first in 36 years. #MediaDrama

The WASHINGTON POST's decision not to https://t.co/FH6j0kFiBW",2024/10/28 11:09,23363,511054,4705,3022,243,319,https://pbs.twimg.com/media/Ga-RBH-W8AEifUi.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,0,85,92,53,81,20,21
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,Use one word to describe the Trump rally at Madison Square Garden.,2024/10/28 10:18,23287,506689,4692,2987,241,319,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,98,36,34,67,93,3,95
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"#Hinchcliffe was vile, disgusting and inappropriate.  The Trump Campaign has already DISAVOWED his idiotic brand of ""humor.""  I personally am on the record condemning every word this fool said.  This is NOT what #MAGA stands for. https://t.co/pv5HRQSCtj",2024/10/28 9:49,22251,443337,4615,1769,198,312,https://pbs.twimg.com/media/Ga99_b8WEAA7PSg.png,,https://pbs.twimg.com/profile_banners/17980523/1723738910,9,76,65,39,51,41,38
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,Democrats are over playing their hand on the stupid Hitler thing. They're really turning Americans off.?Nobody believes that Trump is Hitler.,2024/10/28 0:51,21858,423611,4539,1545,190,302,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,27,13,88,71,20,62,85
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"Talk about a deplorables moment. Tim Walz just called every patriot at the?Trump rally?at Madison Square Garden?a Nazi.?What a dick.

https://t.co/gkz65rXdaP",2024/10/28 0:41,21641,417960,4468,1528,189,302,https://pbs.twimg.com/ext_tw_video_thumb/1850597721079484416/pu/img/foAdagzmmVoEjAP9.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,89,48,12,88,59,25,46
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"Oh my God.  It is like a beautiful Christmas miracle!  20,000 inside. 80,000 outside.  47% first time ever at a Trump rally?

https://t.co/nisR5O7PEI",2024/10/28 0:27,20950,404471,4271,1441,176,292,https://pbs.twimg.com/amplify_video_thumb/1850637064615677952/img/93ZcRrITO2pcHl5t.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,78,25,35,2,52,55,24
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,Wow.?47% of the people?at the Trump rally tonight?had never been to a trump rally before. That's the monster vote folks!,2024/10/28 0:25,17392,372711,3562,1410,162,250,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,74,67,28,94,19,33,9
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,Are you enjoying the Trump rally at MSG?  What fun!,2024/10/27 22:48,16923,363513,3455,1398,160,245,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,28,46,94,40,11,13,53
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,I just saw a Kamala ad during the foorball game claiming Trump is running on the Project 2025 Agenda. Trump has claimed for months that is NOT his agenda.  These Democrats just lie.,2024/10/27 21:23,16304,355761,3419,1338,158,244,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,82,3,75,77,20,24,60
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,This "Trump is Hitler" business is terrible messaging.  They should be talking about how they are going to fix America!,2024/10/27 20:03,15562,348711,3272,1278,156,243,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,26,57,23,42,45,37,65
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"Amazing crowd gathering for Trump in New York City!  Let's go!

https://t.co/kA5OotZ1Qz",2024/10/27 20:02,15474,343106,3249,1266,156,243,https://pbs.twimg.com/amplify_video_thumb/1850613119732551680/img/B8qc_oMRPxwkU17U.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,12,77,74,75,38,77,56
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"TRUMP is surging ahead, dominating KALSHI scoreboards around MADISON SQUARE GARDEN just before the big rally! ELON MUSK and DANA WHITE are backing him! NEW YORK, let��s make history��turn NY RED! #Trump2024

https://t.co/pmJVMPvdW3",2024/10/27 17:53,15332,339343,3209,1256,155,242,https://pbs.twimg.com/amplify_video_thumb/1850312822514700288/img/-qBZbZ8IIqcSoDML.jpg,,https://pbs.twimg.com/profile_banners/17980523/1723738910,6,37,78,44,8,82,56
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"I just wanted to issue AN APOLOGY in advance.

My X account has been hacked by a super-intelligent space alien from the future.  If I appear incredibly prescient over the next two weeks, it was Zorblat.

That being said, Trump wins!",2024/10/27 17:03,15099,331739,3150,1243,150,238,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,7,93,40,17,71,22,6
0,38944,444973,14227,Bill Mitchell,17980523,267128,mitchellvii,"When Democrats talk about?how Donald Trump?is a fascist and will ""rule like a dictator,""?what they're really saying is,?""we know we've been breaking the law?and Trump is going to come after us!""",2024/10/27 15:21,14958,328564,3134,1219,147,237,,,https://pbs.twimg.com/profile_banners/17980523/1723738910,83,49,67,60,12,90,43
