"author/affiliatesHighlightedLabel/label/badge/url","author/affiliatesHighlightedLabel/label/description","author/affiliatesHighlightedLabel/label/url/url","author/affiliatesHighlightedLabel/label/url/urlType","author/affiliatesHighlightedLabel/label/userLabelDisplayType","author/affiliatesHighlightedLabel/label/userLabelType","author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","author/verifiedType","author/withheldInCountries/0","text","createdAt"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1496594261302726658/1720049583","Wed Feb 23 21:14:31 +0000 2022","",,,,,,,,,,,,,,,,,,,,,"0","18498","5726","214","false","1496594261302726658","false","false","false","","1349","wydna","1683699039303245824","false","https://pbs.twimg.com/profile_images/1857501118361747456/AFSTjacQ_normal.jpg","","10999","https://twitter.com/wydna777","user","https://x.com/wydna777","wydna777",,,"Leftists deserve some credit for not selling out their votes to kamala for nothing, trump supporters are going to get another term of eating shit constantly as he puts israel first and puts the swamp in charge of every cabinet position. Exactly like 2016.","Tue Nov 12 13:14:37 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1051469183597260800/1732034227","Sun Oct 14 13:46:03 +0000 2018","Internet Outlaw 🤠 | CoFounder of The Free Thought Project | Founder of Police The Police | Planting Seeds By Any Means Necessary 🌱🧠 | https://t.co/c392nwOi9n","bit.ly/JBSOCIAL","https://bit.ly/JBSOCIAL","134","157","https://t.co/c392nwOi9n",,,,,,,,,,,"thefreethoughtproject.com","https://thefreethoughtproject.com","0","23","https://t.co/mEbBRmMGd7","0","49121","22699","3197","true","1051469183597260800","true","false","false","Sacramento, CA","4587","Jason Bassler","1860440241565262184","false","https://pbs.twimg.com/profile_images/1051471221794041856/VsUMZrOo_normal.jpg","","14181","https://twitter.com/JasonBassler1","user","https://x.com/JasonBassler1","JasonBassler1",,,"Trump supporters right now after hearing the Rubio, Waltz and Stefanik nominations. https://t.co/L89J7yZWCB","Tue Nov 12 13:10:27 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/3403114527/1635083547","Tue Aug 04 19:30:47 +0000 2015","Retired Teacher, Principal & HR director. Political junkie. Habs & Jays fan. We all need compassion, respect and empathy. Opinions are my own. No DM’s",,,,,,,,,,,,,,,,,,,,,"0","93723","3002","3249","false","3403114527","false","false","false","Québec ","0","John Brennan",,"false","https://pbs.twimg.com/profile_images/1452330245554688016/9doTkOUf_normal.jpg","","8749","https://twitter.com/jmbprime","user","https://x.com/jmbprime","jmbprime",,,"If Poilievre supporters believe that he will stand up to Trump then they are living in a fantasy world. Pierre’s real boss, Stephen Harper, supports Trump as do Pierre’s conservative buddies Premiers Smith, Ford &amp; Moe. If Poilievre becomes PM he will do anything Trump asks.","Tue Nov 12 13:05:20 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/230787751/1492564924","Sun Dec 26 17:40:14 +0000 2010","CNN Senior Correspondent / donie.osullivan@cnn.com",,,,,,,,,,,,,,,,"cnn.com/profiles/donie…","https://www.cnn.com/profiles/donie-osullivan","0","23","https://t.co/CRPq0RLw8W","0","38854","272296","8088","true","230787751","true","false","false","New York City","7886","Donie O'Sullivan",,"false","https://pbs.twimg.com/profile_images/1423780424506019845/uKPwKAJO_normal.jpg","","65983","https://twitter.com/donie","user","https://x.com/donie","donie",,,"We spent the night after the election outside the DC jail where Trump supporters popped champagne — they say Trump will pardon the Jan 6 rioters and let them out of prison. 

Read + watch:  
https://t.co/6Z3IruypLG","Tue Nov 12 12:47:54 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/591932349/1717419710","Sun May 27 14:04:02 +0000 2012","Find me on bluesky.  
• Buy my book: https://t.co/7sAXdJbhsk
• Rep: @schapmantalent","lnk.to/WhyWeWereRight…","https://lnk.to/WhyWeWereRightBook","37","60","https://t.co/7sAXdJbhsk",,,,,,,,,,,"linktr.ee/rosieholt","https://linktr.ee/rosieholt","0","23","https://t.co/VKhxO181IB","0","93448","285188","2714","true","591932349","false","false","false","London","2185","Rosie Holt","1809175539590066378","false","https://pbs.twimg.com/profile_images/1809203473608572929/j-jzqhw8_normal.jpg","","28225","https://twitter.com/RosieisaHolt","user","https://x.com/RosieisaHolt","RosieisaHolt",,,"MP dismisses calling Trump supporters “the worst.” https://t.co/XjTBsY8Akq","Tue Nov 12 12:45:03 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/2234760798/1472952808","Sat Dec 07 16:31:07 +0000 2013","Senior Executive at NBCUniversal (Ret) • Hollywood’s Ultimate Insider • Entertainment, Pop Culture, and Lifestyle Expert",,,,,,,,,,,,,,,,"mikesington.com","http://mikesington.com","0","23","https://t.co/eWWX8sbwqj","0","433768","141432","181","false","2234760798","true","false","false","Los Angeles and the World","36493","Mike Sington","1299074699385663488","false","https://pbs.twimg.com/profile_images/1477323161645445120/qo0F4JIq_normal.jpg","","64772","https://twitter.com/MikeSington","user","https://x.com/MikeSington","MikeSington",,,"Kid Rock pleads for unity, urges fellow Trump supporters to not gloat over Trump win: 

“First off, let me convey to my family, friends and supporters, that now is the not the time to gloat. We must remember that most of our left-leaning friends are good people who want the same things in life that we do, but simply think differently on how to get there.

It is now time to be the bigger man, to extend an olive branch and unite all reasonable people of this great nation.”","Tue Nov 12 12:01:23 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/1611087712982818843/1695022199","Thu Jan 05 19:51:45 +0000 2023","I stand with Ukraine. Love destroyed russian tanks. NAFO. Managing Director, Franchisor international education company.",,,,,,,,,,,,,,,,,,,,,"0","122617","54090","8190","true","1611087712982818843","true","false","false","Germany","9454","Jürgen Nauditt 🇩🇪🇺🇦","1678849657881997314","false","https://pbs.twimg.com/profile_images/1710298882951815168/w01OIvTp_normal.jpg","","33001","https://twitter.com/jurgen_nauditt","user","https://x.com/jurgen_nauditt","jurgen_nauditt",,,"Beauty that fascinates: In Texas, a large meteorite broke up into many fireballs.

Many Trump supporters will certainly say that after Trump's election, everything will be better - even the appearance of meteorites. 😂 https://t.co/MzZZAQqtcm","Tue Nov 12 11:48:22 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/28785486/1505493568","Sat Apr 04 12:40:32 +0000 2009","The only official ABC News account. Download our mobile app for the latest updates: https://t.co/LgW7Q5IRpv","abcnews.go.com/devices","https://abcnews.go.com/devices","84","107","https://t.co/LgW7Q5IRpv",,,,,,,,,,,"abcnews.go.com","https://abcnews.go.com/","0","23","https://t.co/26XEt8onYo","0","60","17815090","432","true","28785486","true","false","false","New York City / Worldwide","194999","ABC News",,"false","https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_normal.jpg","","460773","https://twitter.com/ABC","user","https://x.com/ABC","ABC","Business",,"President-elect Trump's ally Steve Bannon, following his release from prison two weeks ago, returns to a New York courtroom Tuesday ahead of a December trial for allegedly defrauding supporters of Trump's attempt to build a wall on the U.S.-Mexico border. https://t.co/x3ytDMUGUL","Tue Nov 12 11:07:53 +0000 2024"
,,,,,,"false","true","https://pbs.twimg.com/profile_banners/25669608/1722559992","Sat Mar 21 12:56:11 +0000 2009","Also present at Substack, Bluesky, and Threads (_dreamweasel_). And still not accepting .GIFs or memes.",,,,,,,,,,,,,,,,"open.substack.com/pub/dreamwease…","https://open.substack.com/pub/dreamweasel?r=1mplwe&utm_medium=ios","0","23","https://t.co/ao8TaCXOAD","0","377010","26681","778","true","25669608","false","false","false","","6004","Dreamweasel","1860038739181076564","false","https://pbs.twimg.com/profile_images/890726309164437504/EHs5n7ex_normal.jpg","","173021","https://twitter.com/Dreamweasel","user","https://x.com/Dreamweasel","Dreamweasel",,,"As satisfying as it would doubtlessly be to learn of Trump supporters saying “Oh, I didn’t know he meant it; what have I done?” I remain suspicious that such apocryphal stories represent a substantial portion of his voters. Most of them knew fully well what they were voting for.","Tue Nov 12 11:05:09 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/16936686/1676673948","Thu Oct 23 22:03:55 +0000 2008","Geopolitical analyst, journalist & host https://t.co/kfyUgTTsUw, former TNT Radio. Critic of MSM propaganda. ❤️ & 🙏 for 🍉. Donate: https://t.co/YliYe40XBZ","sundaywire.com","http://sundaywire.com","40","63","https://t.co/kfyUgTTsUw","21w.co/support","http://21w.co/support","131","154","https://t.co/YliYe40XBZ",,,,,,"21stCenturyWire.com","https://21stCenturyWire.com","0","23","https://t.co/7W5rQYEEnu","0","69477","178248","4036","true","16936686","true","false","false","Arizona, USA","8745","Patrick Henningsen","1785248085289120227","false","https://pbs.twimg.com/profile_images/1626978009285799936/tfAHXd7d_normal.jpg","","136866","https://twitter.com/21WIRE","user","https://x.com/21WIRE","21WIRE",,,"So I’ve been getting some hate mail from a few Trump supporters who are not happy of my criticism of the Transition Team’s cabinet selections, so let’s be clear: I always call balls & strikes - if Trump does things I believe are good & productive and consistent with some of the campaign promises then I will compliment these. 

However, if Trump is serving up policies & people which go the opposite way of the things he vocalized in order to gain mass support for MAGA - then I will criticize that, and harshly so in the arena of foreign policy which is my primary area of expertises. As I said in interviews before the election, Trump will likely do a better job domestically, because the mission is clear & he knows how to execute it, but that’s not the case internationally - Republicans are traditionally poor on geopolitical knowledge, history & tend to shoot from the hip with a evangelical worldview couched in outdated imperialist grandeur. Judging by the low-quality individuals he has selected thus far to front foreign policy,  it more or less proves my thesis.

Without fear, nor favor. That’s what I taught, often to my detriment. That said, I still wish all MSM journos & foreign policy wonks could apply the same principles, instead of defaulting to sycophanty and political opportunism.","Tue Nov 12 10:54:15 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/1559650033686953990/1660734423","Tue Aug 16 21:15:51 +0000 2022","Saucy news, culture, memes, viral videos, and commentary. 🌭",,,,,,,,,,,,,,,,"CatchUpNetwork.com","http://www.CatchUpNetwork.com","0","23","https://t.co/wHvQhcplS4","0","163","125222","69","true","1559650033686953990","true","false","false","","7747","Catch Up","1856460351513952554","false","https://pbs.twimg.com/profile_images/1559650300964872194/8NKDFstI_normal.png","","7847","https://twitter.com/CatchUpFeed","user","https://x.com/CatchUpFeed","CatchUpFeed",,,"Alexandria Ocasio Cortez, who is visibly pregnant, wants to know what podcasts Trump supporters are listening to. https://t.co/ky4qKyg8kw","Tue Nov 12 10:38:56 +0000 2024"
,,,,,,"true","false","https://pbs.twimg.com/profile_banners/282695161/1729425678","Fri Apr 15 18:32:32 +0000 2011","https://t.co/kvmZf6E7F9, Rumble/@WayneDupreeShow; #GDI #RealTalk; NO BS; USAF Vet; Award-Winning Podcast; I Follow Back All Subscribers; They Can't Cancel Us","TheDupreeReport.com","http://TheDupreeReport.com","0","23","https://t.co/kvmZf6E7F9",,,,,,,,,,,"thedupreereport.com","http://www.thedupreereport.com","0","23","https://t.co/KQgik56cTC","0","50188","534392","21439","true","282695161","true","false","false","USAF Desert Storm/Shield Vet","6252","Wayne DuPree","1863215902302290330","false","https://pbs.twimg.com/profile_images/1847971917749260289/Qp8qEPBM_normal.jpg","","71173","https://twitter.com/TheDupreeReport","user","https://x.com/TheDupreeReport","TheDupreeReport",,,"This TikTok’er claims Latinos for Trump supporters have illegals in their family; gives a number where you can report them for deportation. I’ve seen this call to action being called hateful by many and helpful by a few

What’s your take? https://t.co/wXeyLeelrS","Tue Nov 12 10:22:37 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/19184939/1667502132","Mon Jan 19 14:39:10 +0000 2009","Conservative, America First, MAGA, Trump 2024.",,,,,,,,,,,,,,,,,,,,,"0","78844","17483","6290","true","19184939","true","false","false","Boston, MA, USA","689","Think for Yourself","1858552159786193085","false","https://pbs.twimg.com/profile_images/1588248090536017922/8pFPx7_X_normal.jpg","","67004","https://twitter.com/PhilipBLee","user","https://x.com/PhilipBLee","PhilipBLee",,,"@NewEmergingKing @DavidJamesMusic What you did was pure genius.

1.  You smoked out who the haters were.

2.  You found love from Trump supporters even if they did not agree with your Presidential choice.

3.  Judge people by how they act.

4. I followed you!","Tue Nov 12 10:01:28 +0000 2024"
,,,,,,"true","true","https://pbs.twimg.com/profile_banners/20545835/1621263045","Tue Feb 10 21:04:49 +0000 2009","Real News for Real People. 

Watch NEWSMAX, an independent news network with a conservative perspective, available in 100M+ U.S. homes: https://t.co/rs8XZDalW3","nws.mx/tv","http://nws.mx/tv","136","159","https://t.co/rs8XZDalW3",,,,,,,,,,,"newsmax.com","http://www.newsmax.com","0","23","https://t.co/mEKjDDH0HC","0","6736","3138437","758","true","20545835","true","false","false","United States","61750","NEWSMAX",,"false","https://pbs.twimg.com/profile_images/1394735604269817857/AXKKo6XT_normal.jpg","","221044","https://twitter.com/NEWSMAX","user","https://x.com/NEWSMAX","NEWSMAX","Business",,"President-elect Donald Trump on Monday named former Rep. Lee Zeldin to lead the Environmental Protection Agency as he continues to build out his future administration with loyal supporters. https://t.co/ocaJn5xR2V","Tue Nov 12 10:00:00 +0000 2024"
,,,,,,"true","false",,"Sun May 17 21:27:12 +0000 2020","I support President Trump - GREATEST PRESIDENT we have ever had. I am a daughter, sister, niece and friend. MAGA! No it’s not a cult! *Parent monitored*",,,,,,,,,,,,,,,,,,,,,"0","136027","149016","58932","true","1262132517290651648","true","false","false","","6056","Jordan, President Trump Supporter, Vegan Patriot","1855112624075333707","false","https://pbs.twimg.com/profile_images/1712951762435633152/Rxx6iVbk_normal.jpg","","160852","https://twitter.com/JordanBrace8","user","https://x.com/JordanBrace8","JordanBrace8",,,"Kamala is in debt after the billion dollars she raised. She had to pay every one of her so called celebrity friends millions of dollars to show their support. Great friends when you have to pay them huh? President Trump didn’t have to pay his supporters anything and he won.","Tue Nov 12 08:39:42 +0000 2024"
,,,,,,"false","false","https://pbs.twimg.com/profile_banners/3091150576/1721136297","Fri Mar 13 11:23:42 +0000 2015","Where news inspires change.
Follow @TRTWorldNow for breaking news and live updates.",,,,,,,,,,,,,,,,"trtworld.com","http://trtworld.com","0","23","https://t.co/8DjC9McDj8","0","1","621694","27","true","3091150576","false","false","false","","113474","TRT World","1863528750362628267","false","https://pbs.twimg.com/profile_images/1813203160892145664/C1f2yWHJ_normal.jpg","","229202","https://twitter.com/trtworld","user","https://x.com/trtworld","trtworld","Business",,"At least 10 supporters of ousted Bangladesh ruler Sheikh Hasina were arrested after staging protests while carrying Trump posters in an alleged plot to undermine the interim government's relations with the US https://t.co/HEDkJ8Ftue","Tue Nov 12 07:12:23 +0000 2024"
